"fip","zip"
"18019","47162"
"18019","47163"
"18019","47172"
"18019","47177"
"18019","47190"
"18019","47199"
"18021","47833"
"18021","47834"
"18021","47837"
"18021","47840"
"18021","47841"
"18021","47845"
"18021","47846"
"18021","47853"
"18021","47857"
"18021","47868"
"18021","47881"
"18023","46035"
"18023","46039"
"18023","46041"
"18023","46050"
"18023","46057"
"18023","46058"
"18023","46065"
"18023","46067"
"18025","47116"
"18025","47118"
"18025","47123"
"18025","47137"
"18025","47140"
"18025","47145"
"18025","47174"
"18025","47175"
"18027","47501"
"18027","47519"
"18027","47529"
"18027","47558"
"18027","47562"
"18027","47568"
"18029","47001"
"18029","47018"
"18029","47022"
"18029","47025"
"18029","47032"
"18029","47060"
"18031","47225"
"18031","47240"
"18031","47261"
"18031","47263"
"18031","47272"
"18031","47283"
"18033","46705"
"18033","46706"
"18033","46721"
"18033","46730"
"18033","46738"
"18033","46785"
"18033","46788"
"18033","46793"
"18035","47302"
"18035","47303"
"18035","47304"
"18035","47305"
"18035","47306"
"18035","47307"
"18035","47308"
"18035","47320"
"18035","47334"
"18035","47338"
"18035","47342"
"18035","47367"
"18035","47383"
"18035","47396"
"18037","47513"
"18037","47521"
"18037","47527"
"18037","47532"
"18037","47541"
"18037","47542"
"18037","47545"
"18037","47546"
"18037","47547"
"18037","47549"
"18037","47575"
"18037","47580"
"18039","46507"
"18039","46514"
"18039","46515"
"18039","46516"
"18039","46517"
"18039","46526"
"18039","46527"
"18039","46528"
"18039","46540"
"18039","46543"
"18039","46550"
"18039","46553"
"18039","46573"
"18041","46133"
"18041","47322"
"18041","47331"
"18043","47119"
"18043","47122"
"18043","47124"
"18043","47146"
"18043","47150"
"18043","47151"
"18045","47918"
"18045","47932"
"18045","47949"
"18045","47952"
"18045","47958"
"18045","47969"
"18045","47987"
"18045","47988"
"18047","47003"
"18047","47010"
"18047","47012"
"18047","47016"
"18047","47024"
"18047","47030"
"18047","47035"
"18047","47036"
"18049","46910"
"18049","46912"
"18049","46922"
"18049","46931"
"18049","46935"
"18049","46939"
"18049","46945"
"18049","46975"
"18051","47639"
"18051","47640"
"18051","47647"
"18051","47648"
"18051","47649"
"18051","47654"
"18051","47660"
"18051","47665"
"18051","47666"
"18051","47670"
"18051","47683"
"18053","46928"
"18053","46930"
"18053","46933"
"18053","46938"
"18053","46952"
"18053","46953"
"18053","46957"
"18053","46986"
"18053","46987"
"18053","46989"
"18053","46991"
"18055","47424"
"18055","47438"
"18055","47439"
"18055","47441"
"18055","47443"
"18055","47445"
"18055","47449"
"18055","47453"
"18055","47457"
"18055","47459"
"18055","47465"
"18055","47471"
"18057","46030"
"18057","46031"
"18057","46032"
"18057","46033"
"18057","46034"
"18057","46037"
"18057","46038"
"18057","46060"
"18057","46061"
"18057","46062"
"18057","46069"
"18057","46074"
"18057","46082"
"18057","46085"
"18057","46262"
"18057","46280"
"18057","46290"
"18059","46040"
"18059","46055"
"18059","46117"
"18059","46129"
"18059","46140"
"18059","46154"
"18059","46163"
"18059","46186"
"18061","47107"
"18061","47110"
"18061","47112"
"18061","47114"
"18061","47115"
"18061","47117"
"18061","47135"
"18061","47136"
"18061","47142"
"18061","47160"
"18061","47161"
"18061","47164"
"18061","47166"
"18063","46103"
"18063","46112"
"18063","46118"
"18063","46121"
"18063","46122"
"18063","46123"
"18063","46149"
"18063","46165"
"18063","46167"
"18063","46168"
"18063","46180"
"18065","46148"
"18065","47337"
"18065","47344"
"18065","47351"
"18065","47352"
"18065","47356"
"18065","47360"
"18065","47361"
"18065","47362"
"18065","47366"
"18065","47384"
"18065","47385"
"18065","47386"
"18065","47387"
"18065","47388"
"18067","46901"
"18067","46902"
"18067","46903"
"18067","46904"
"18067","46936"
"18067","46937"
"18067","46965"
"18067","46979"
"18067","46995"
"18069","46702"
"18069","46713"
"18069","46750"
"18069","46770"
"18069","46783"
"18069","46792"
"18071","47220"
"18071","47228"
"18071","47229"
"18071","47235"
"18071","47249"
"18071","47260"
"18071","47264"
"18071","47274"
"18071","47281"
"18073","46310"
"18073","46380"
"18073","46392"
"18073","47943"
"18073","47977"
"18073","47978"
"18075","47326"
"18075","47336"
"18075","47369"
"18075","47371"
"18075","47373"
"18075","47381"
"18077","47224"
"18077","47230"
"18077","47231"
"18077","47243"
"18077","47250"
"18079","47223"
"18079","47227"
"18079","47245"
"18079","47265"
"18079","47270"
"18079","47273"
"18079","47282"
"18081","46106"
"18081","46124"
"18081","46131"
"18081","46142"
"18081","46143"
"18081","46162"
"18081","46164"
"18081","46181"
"18081","46184"
"18083","47512"
"18083","47516"
"18083","47524"
"18083","47528"
"18083","47535"
"18083","47557"
"18083","47561"
"18083","47573"
"18083","47578"
"18083","47591"
"18083","47596"
"18083","47597"
"18085","46502"
"18085","46508"
"18085","46510"
"18085","46524"
"18085","46538"
"18085","46539"
"18085","46542"
"18085","46555"
"18085","46562"
"18085","46567"
"18085","46580"
"18085","46581"
"18085","46582"
"18085","46590"
"18085","46982"
"18087","46565"
"18087","46571"
"18087","46746"
"18087","46761"
"18087","46771"
"18087","46786"
"18087","46789"
"18087","46795"
"18089","46303"
"18089","46307"
"18089","46308"
"18089","46311"
"18089","46312"
"18089","46319"
"18089","46320"
"18089","46321"
"18089","46322"
"18089","46323"
"18089","46324"
"18089","46325"
"18089","46327"
"18089","46342"
"18089","46355"
"18089","46356"
"18089","46373"
"18089","46375"
"18089","46376"
"18089","46377"
"18089","46394"
"18089","46401"
"18089","46402"
"18089","46403"
"18089","46404"
"18089","46405"
"18089","46406"
"18089","46407"
"18089","46408"
"18089","46409"
"18089","46410"
"18089","46411"
"18091","46340"
"18091","46345"
"18091","46346"
"18091","46348"
"18091","46350"
"18091","46352"
"18091","46360"
"18091","46361"
"18091","46365"
"18091","46371"
"18091","46382"
"18091","46390"
"18091","46391"
"18093","47420"
"18093","47421"
"18093","47436"
"18093","47437"
"18093","47446"
"18093","47451"
"18093","47462"
"18093","47467"
"18093","47470"
"18095","46001"
"18095","46011"
"18095","46012"
"18095","46013"
"18095","46014"
"18095","46015"
"18095","46016"
"18095","46017"
"18095","46018"
"18095","46036"
"18095","46044"
"18095","46048"
"18095","46051"
"18095","46056"
"18095","46063"
"18095","46064"
"18095","46070"
"18097","46107"
"18097","46113"
"18097","46183"
"18097","46201"
"18097","46202"
"18097","46203"
"18097","46204"
"18097","46205"
"18097","46206"
"18097","46207"
"18097","46208"
"18097","46209"
"18097","46211"
"18097","46213"
"18097","46214"
"18097","46216"
"18097","46217"
"18097","46218"
"18097","46219"
"18097","46220"
"18097","46221"
"18097","46222"
"18097","46224"
"18097","46225"
"18097","46226"
"18097","46227"
"18097","46228"
"18097","46229"
"18097","46230"
"18097","46231"
"18097","46234"
"18097","46235"
"18097","46236"
"18097","46237"
"18097","46239"
"18097","46240"
"18097","46241"
"18097","46242"
"18097","46244"
"18097","46247"
"18097","46249"
"18097","46250"
"18097","46251"
"18097","46253"
"18097","46254"
"18097","46255"
"18097","46256"
"18097","46259"
"18097","46260"
"18097","46266"
"18097","46268"
"18097","46274"
"18097","46275"
"18097","46277"
"18097","46278"
"18097","46282"
"18097","46283"
"18097","46285"
"18097","46291"
"18097","46295"
"18097","46296"
"18097","46298"
"18099","46501"
"18099","46504"
"18099","46506"
"18099","46511"
"18099","46513"
"18099","46537"
"18099","46563"
"18099","46570"
"18099","46572"
"18101","47522"
"18101","47553"
"18101","47581"
"18103","46911"
"18103","46914"
"18103","46919"
"18103","46921"
"18103","46926"
"18103","46951"
"18103","46958"
"18103","46959"
"18103","46970"
"18103","46971"
"18105","47401"
"18105","47402"
"18105","47403"
"18105","47404"
"18105","47405"
"18105","47406"
"18105","47407"
"18105","47408"
"18105","47426"
"18105","47429"
"18105","47434"
"18105","47458"
"18105","47463"
"18105","47464"
"18105","47468"
"18107","47916"
"18107","47933"
"18107","47940"
"18107","47954"
"18107","47955"
"18107","47965"
"18107","47967"
"18107","47968"
"18107","47989"
"18107","47990"
"18107","47994"
"18109","46111"
"18109","46125"
"18109","46151"
"18109","46157"
"18109","46158"
"18109","46166"
"18111","46349"
"18111","46372"
"18111","46379"
"18111","46381"
"18111","47922"
"18111","47948"
"18111","47951"
"18111","47963"
"18111","47964"
"18113","46701"
"18113","46710"
"18113","46732"
"18113","46755"
"18113","46760"
"18113","46763"
"18113","46767"
"18113","46784"
"18113","46794"
"18113","46796"
"18115","47040"
"18117","47432"
"18117","47452"
"18117","47454"
"18117","47469"
"18119","47427"
"18119","47431"
"18119","47433"
"18119","47455"
"18119","47456"
"18119","47460"
"18121","47830"
"18121","47832"
"18121","47836"
"18121","47859"
"18121","47860"
"18121","47862"
"18121","47872"
"18121","47874"
"18123","47514"
"18123","47515"
"18123","47520"
"18123","47525"
"18123","47551"
"18123","47574"
"18123","47576"
"18123","47586"
"18125","47564"
"18125","47567"
"18125","47584"
"18125","47585"
"18125","47590"
"18125","47598"
"18127","46301"
"18127","46302"
"18127","46304"
"18127","46341"
"18127","46347"
"18127","46368"
"18127","46383"
"18127","46384"
"18127","46385"
"18127","46393"
"18129","47612"
"18129","47616"
"18129","47620"
"18129","47631"
"18129","47633"
"18129","47638"
"18131","46960"
"18131","46985"
"18131","46996"
"18131","47946"
"18131","47957"
"18133","46105"
"18133","46120"
"18133","46128"
"18133","46135"
"18133","46170"
"18133","46171"
"18133","46172"
"18133","46175"
"18135","47340"
"18135","47354"
"18135","47355"
"18135","47358"
"18135","47368"
"18135","47380"
"18135","47382"
"18135","47390"
"18135","47394"
"18137","47006"
"18137","47017"
"18137","47021"
"18137","47023"
"18137","47031"
"18137","47033"
"18137","47034"
"18137","47037"
"18137","47039"
"18137","47041"
"18137","47042"
"18139","46104"
"18139","46115"
"18139","46127"
"18139","46146"
"18139","46150"
"18139","46155"
"18139","46156"
"18139","46173"
"18141","46530"
"18141","46536"
"18141","46544"
"18141","46545"
"18141","46546"
"18141","46552"
"18141","46554"
"18141","46556"
"18141","46561"
"18141","46574"
"18141","46595"
"18141","46601"
"18141","46613"
"18141","46614"
"18141","46615"
"18141","46616"
"18141","46617"
"18141","46619"
"18141","46624"
"18141","46626"
"18141","46628"
"18141","46634"
"18141","46635"
"18141","46637"
"18141","46660"
"18141","46680"
"18141","46699"
"18143","47102"
"18143","47138"
"18143","47170"
"18145","46110"
"18145","46126"
"18145","46130"
"18145","46144"
"18145","46161"
"18145","46176"
"18145","46182"
"18145","47234"
"18147","47523"
"18147","47531"
"18147","47536"
"18147","47537"
"18147","47550"
"18147","47552"
"18147","47556"
"18147","47577"
"18147","47579"
"18147","47588"
"18147","47611"
"18147","47615"
"18147","47617"
"18147","47634"
"18147","47635"
"18149","46366"
"18149","46374"
"18149","46531"
"18149","46532"
"18149","46534"
"18149","46968"
"18151","46703"
"18151","46737"
"18151","46742"
"18151","46747"
"18151","46776"
"18151","46779"
"18153","47838"
"18153","47848"
"18153","47849"
"18153","47850"
"18153","47852"
"18153","47855"
"18153","47861"
"18153","47865"
"18153","47879"
"18153","47882"
"18155","47011"
"18155","47019"
"18155","47020"
"18155","47038"
"18155","47043"
"18157","47901"
"18157","47902"
"18157","47903"
"18157","47904"
"18157","47905"
"18157","47906"
"18157","47907"
"18157","47909"
"18157","47920"
"18157","47924"
"18157","47930"
"18157","47941"
"18157","47962"
"18157","47981"
"18157","47983"
"18157","47992"
"18157","47996"
"18159","46045"
"18159","46047"
"18159","46049"
"18159","46068"
"18159","46072"
"18159","46076"
"18161","47325"
"18161","47353"
"18163","47618"
"18163","47701"
"18163","47702"
"18163","47703"
"18163","47704"
"18163","47705"
"18163","47706"
"18163","47708"
"18163","47710"
"18163","47711"
"18163","47712"
"18163","47713"
"18163","47714"
"18163","47715"
"18163","47716"
"18163","47719"
"18163","47720"
"18163","47721"
"18163","47722"
"18163","47724"
"18163","47725"
"18163","47728"
"18163","47730"
"18163","47731"
"18163","47732"
"18163","47733"
"18163","47734"
"18163","47735"
"18163","47736"
"18163","47737"
"18163","47740"
"18163","47747"
"18163","47750"
"18165","47831"
"18165","47842"
"18165","47847"
"18165","47854"
"18165","47875"
"18165","47884"
"18165","47928"
"18165","47966"
"18165","47974"
"18167","47801"
"18167","47802"
"18167","47803"
"18167","47804"
"18167","47805"
"18167","47807"
"18167","47808"
"18167","47809"
"18167","47851"
"18167","47858"
"18167","47863"
"18167","47866"
"18167","47869"
"18167","47870"
"18167","47871"
"18167","47876"
"18167","47878"
"18167","47880"
"18167","47885"
"18169","46940"
"18169","46941"
"18169","46943"
"18169","46946"
"18169","46962"
"18169","46974"
"18169","46980"
"18169","46984"
"18169","46990"
"18169","46992"
"18171","47975"
"18171","47982"
"18171","47991"
"18171","47993"
"18173","47601"
"18173","47610"
"18173","47613"
"18173","47619"
"18173","47629"
"18173","47630"
"18173","47637"
"18175","47108"
"18175","47120"
"18175","47125"
"18175","47165"
"18175","47167"
"18177","47324"
"18177","47327"
"18177","47330"
"18177","47335"
"18177","47339"
"18177","47341"
"18177","47345"
"18177","47346"
"18177","47357"
"18177","47370"
"18177","47374"
"18177","47375"
"18177","47392"
"18177","47393"
"18179","46714"
"18179","46731"
"18179","46759"
"18179","46766"
"18179","46777"
"18179","46778"
"18179","46781"
"18179","46791"
"18181","47923"
"18181","47925"
"18181","47926"
"18181","47929"
"18181","47950"
"18181","47959"
"18181","47960"
"18181","47980"
"18181","47995"
"18183","46723"
"18183","46725"
"18183","46764"
"18183","46787"
"20001","66732"
"20001","66742"
"20001","66748"
"20001","66749"
"20001","66751"
"20001","66755"
"20001","66772"
"20003","66015"
"20003","66032"
"20003","66033"
"20003","66039"
"20003","66091"
"20003","66093"
"20005","66002"
"20005","66016"
"20005","66023"
"20005","66041"
"20005","66058"
"20007","67057"
"20007","67061"
"20007","67065"
"20007","67070"
"20007","67071"
"20007","67104"
"20007","67138"
"20007","67143"
"20009","67511"
"20009","67525"
"20009","67526"
"20009","67530"
"20009","67544"
"20009","67564"
"20009","67567"
"20011","66701"
"20011","66716"
"20011","66738"
"20011","66741"
"20011","66754"
"20011","66769"
"20011","66779"
"20013","66424"
"20013","66425"
"20013","66434"
"20013","66439"
"20013","66515"
"20013","66527"
"20013","66532"
"20015","66842"
"20015","67002"
"20015","67010"
"20015","67012"
"20015","67017"
"20015","67039"
"20015","67041"
"20015","67042"
"20015","67072"
"20015","67074"
"20015","67123"
"20015","67132"
"20015","67133"
"20015","67144"
"20015","67154"
"20017","66843"
"20017","66845"
"20017","66850"
"20017","66862"
"20017","66869"
"20019","67024"
"20019","67334"
"20019","67355"
"20019","67360"
"20019","67361"
"20021","66713"
"20021","66725"
"20021","66728"
"20021","66739"
"20021","66770"
"20021","66773"
"20021","66778"
"20021","66781"
"20021","66782"
"20023","67731"
"20023","67756"
"20025","67831"
"20025","67840"
"20025","67865"
"20027","67432"
"20027","67447"
"20027","67458"
"20027","67468"
"20027","67487"
"20029","66901"
"20029","66938"
"20029","66948"
"20029","67417"
"20029","67445"
"20029","67466"
"20031","66839"
"20031","66852"
"20031","66856"
"20031","66857"
"20031","66871"
"20033","67029"
"20033","67127"
"20033","67155"
"20035","67005"
"20035","67008"
"20035","67019"
"20035","67023"
"20035","67038"
"20035","67102"
"20035","67131"
"20035","67146"
"20035","67156"
"20037","66711"
"20037","66712"
"20037","66724"
"20037","66734"
"20037","66735"
"20037","66743"
"20037","66746"
"20037","66753"
"20037","66756"
"20037","66760"
"20037","66762"
"20037","66763"
"20037","66780"
"20039","67635"
"20039","67643"
"20039","67653"
"20039","67749"
"20041","67410"
"20041","67431"
"20041","67441"
"20041","67449"
"20041","67451"
"20041","67480"
"20041","67482"
"20041","67492"
"20043","66008"
"20043","66017"
"20043","66024"
"20043","66035"
"20043","66087"
"20043","66090"
"20043","66094"
"20045","66006"
"20045","66025"
"20045","66044"
"20045","66045"
"20045","66046"
"20045","66047"
"20045","66049"
"20045","66050"
"20047","67519"
"20047","67547"
"20047","67552"
"20047","67563"
"20049","67345"
"20049","67346"
"20049","67349"
"20049","67352"
"20049","67353"
"20051","67601"
"20051","67627"
"20051","67637"
"20051","67660"
"20051","67667"
"20051","67671"
"20051","67674"
"20053","67439"
"20053","67450"
"20053","67454"
"20053","67459"
"20053","67490"
"20055","67846"
"20055","67851"
"20055","67868"
"20057","67801"
"20057","67834"
"20057","67842"
"20057","67843"
"20057","67876"
"20057","67882"
"20059","66042"
"20059","66067"
"20059","66076"
"20059","66078"
"20059","66079"
"20059","66080"
"20059","66092"
"20059","66095"
"20061","66441"
"20061","66442"
"20061","66514"
"20063","67736"
"20063","67737"
"20063","67738"
"20063","67751"
"20063","67752"
"20065","67625"
"20065","67642"
"20065","67650"
"20065","67659"
"20067","67880"
"20069","67835"
"20069","67837"
"20069","67841"
"20069","67853"
"20069","67867"
"20071","67879"
"20073","66853"
"20073","66855"
"20073","66860"
"20073","66863"
"20073","66870"
"20073","67045"
"20073","67047"
"20073","67122"
"20073","67137"
